Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship Scheduled
357,CA-2020-138520,8/4/2020 0:00,13/4/2020 0:00,Standard Class,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864,1
358,CA-2020-138520,8/4/2020 0:00,13/4/2020 0:00,Standard Class,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",34.4,5,0,15.824,1
359,CA-2020-130001,23/4/2020 0:00,28/4/2020 0:00,Standard Class,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325,1
367,CA-2020-155516,21/10/2020 0:00,21/10/2020 0:00,Same Day,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Binders,"Wilson Jones ""Snap"" Scratch Pad Binder Tool for Ring Binders",23.2,4,0,10.44,3
368,CA-2020-155516,21/10/2020 0:00,21/10/2020 0:00,Same Day,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472,1
369,CA-2020-155516,21/10/2020 0:00,21/10/2020 0:00,Same Day,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412,1
370,CA-2020-155516,21/10/2020 0:00,21/10/2020 0:00,Same Day,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192,6
377,US-2020-134656,28/9/2020 0:00,1/10/2020 0:00,First Class,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98,6
382,CA-2020-134775,28/10/2020 0:00,29/10/2020 0:00,First Class,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0,25.48,6
383,CA-2020-134775,28/10/2020 0:00,29/10/2020 0:00,First Class,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,6
399,CA-2020-108987,8/9/2020 0:00,10/9/2020 0:00,Second Class,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952,6
400,CA-2020-108987,8/9/2020 0:00,10/9/2020 0:00,Second Class,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528,6
401,CA-2020-108987,8/9/2020 0:00,10/9/2020 0:00,Second Class,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,1
402,CA-2020-108987,8/9/2020 0:00,10/9/2020 0:00,Second Class,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198,6
418,CA-2020-148796,14/4/2020 0:00,18/4/2020 0:00,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,6
430,US-2020-123750,15/4/2020 0:00,21/4/2020 0:00,Standard Class,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508,6
431,US-2020-123750,15/4/2020 0:00,21/4/2020 0:00,Standard Class,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,3
432,US-2020-123750,15/4/2020 0:00,21/4/2020 0:00,Standard Class,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425,1
433,US-2020-123750,15/4/2020 0:00,21/4/2020 0:00,Standard Class,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,1
434,CA-2020-127369,6/6/2020 0:00,7/6/2020 0:00,First Class,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147,1
437,CA-2020-147375,12/6/2020 0:00,14/6/2020 0:00,Second Class,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991,6
438,CA-2020-147375,12/6/2020 0:00,14/6/2020 0:00,Second Class,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394,3
441,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0,3.666,3
442,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928,3
443,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755,1
444,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256,6
445,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528,6
446,CA-2020-115756,5/9/2020 0:00,7/9/2020 0:00,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,Avery 520,22.05,7,0,10.584,6
448,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,6
449,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164,6
450,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476,6
451,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.9248,6
452,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,Newell 342,9.84,3,0,2.8536,6
453,CA-2020-166674,1/4/2020 0:00,3/4/2020 0:00,Second Class,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312,6
456,CA-2020-100153,13/12/2020 0:00,17/12/2020 0:00,Standard Class,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132,6
458,US-2020-157945,26/9/2020 0:00,1/10/2020 0:00,Standard Class,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,6
459,US-2020-157945,26/9/2020 0:00,1/10/2020 0:00,Standard Class,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Envelopes,Staple envelope,8.928,2,0.2,3.348,6
463,CA-2020-109869,22/4/2020 0:00,29/4/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068,6
464,CA-2020-109869,22/4/2020 0:00,29/4/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,6
465,CA-2020-109869,22/4/2020 0:00,29/4/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889,6
466,CA-2020-109869,22/4/2020 0:00,29/4/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,3
467,CA-2020-109869,22/4/2020 0:00,29/4/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,3
470,US-2020-100419,16/12/2020 0:00,20/12/2020 0:00,Second Class,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,3
478,CA-2020-103891,12/7/2020 0:00,19/7/2020 0:00,Standard Class,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182,3
479,CA-2020-152632,27/10/2020 0:00,2/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296,3
480,CA-2020-100790,26/6/2020 0:00,2/7/2020 0:00,Standard Class,John Grady,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,3
481,CA-2020-100790,26/6/2020 0:00,2/7/2020 0:00,Standard Class,John Grady,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,3
494,CA-2020-169166,9/5/2020 0:00,14/5/2020 0:00,Standard Class,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572,6
495,US-2020-120929,18/3/2020 0:00,21/3/2020 0:00,Second Class,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,6
497,CA-2020-126158,25/7/2020 0:00,31/7/2020 0:00,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,6
498,CA-2020-126158,25/7/2020 0:00,31/7/2020 0:00,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432,6
499,CA-2020-126158,25/7/2020 0:00,31/7/2020 0:00,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,3
500,CA-2020-126158,25/7/2020 0:00,31/7/2020 0:00,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869,3
501,US-2020-105578,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,3
502,US-2020-105578,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,3
503,US-2020-105578,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,6
504,US-2020-105578,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008,6
505,US-2020-105578,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871,6
513,CA-2020-106341,20/10/2020 0:00,23/10/2020 0:00,First Class,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,6
524,US-2020-139486,21/5/2020 0:00,23/5/2020 0:00,First Class,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,6
525,US-2020-139486,21/5/2020 0:00,23/5/2020 0:00,First Class,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0,27.1666,3
534,CA-2020-168753,29/5/2020 0:00,1/6/2020 0:00,Second Class,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386,3
535,CA-2020-168753,29/5/2020 0:00,1/6/2020 0:00,Second Class,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0,11.375,3
536,CA-2020-126613,10/7/2020 0:00,16/7/2020 0:00,Standard Class,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,6
542,CA-2020-136924,14/7/2020 0:00,17/7/2020 0:00,First Class,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864,6
552,CA-2020-136406,15/4/2020 0:00,17/4/2020 0:00,Second Class,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0,6
557,CA-2020-113243,10/6/2020 0:00,15/6/2020 0:00,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,Avery 473,20.7,2,0,9.936,6
558,CA-2020-113243,10/6/2020 0:00,15/6/2020 0:00,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,"Bretford ""Just In Time"" Height-Adjustable Multi-Task Work Tables",1335.68,4,0.2,-217.048,1
559,CA-2020-113243,10/6/2020 0:00,15/6/2020 0:00,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 226,32.4,5,0,15.552,1
575,CA-2020-127250,3/11/2020 0:00,7/11/2020 0:00,Standard Class,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,Newell 332,8.82,3,0,2.3814,1
589,US-2020-156986,20/3/2020 0:00,24/3/2020 0:00,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,6
590,US-2020-156986,20/3/2020 0:00,24/3/2020 0:00,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,6
591,US-2020-156986,20/3/2020 0:00,24/3/2020 0:00,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,6
592,US-2020-156986,20/3/2020 0:00,24/3/2020 0:00,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,6
599,CA-2020-120180,14/7/2020 0:00,16/7/2020 0:00,First Class,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178,
600,US-2020-100720,16/7/2020 0:00,21/7/2020 0:00,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964,
601,US-2020-100720,16/7/2020 0:00,21/7/2020 0:00,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544,6
602,US-2020-100720,16/7/2020 0:00,21/7/2020 0:00,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73,6
611,CA-2020-161816,28/4/2020 0:00,1/5/2020 0:00,First Class,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.5773,6
612,CA-2020-161816,28/4/2020 0:00,1/5/2020 0:00,First Class,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956,6
613,CA-2020-121223,11/9/2020 0:00,13/9/2020 0:00,Second Class,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,6
614,CA-2020-121223,11/9/2020 0:00,13/9/2020 0:00,Second Class,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383,6
631,US-2020-135720,11/12/2020 0:00,13/12/2020 0:00,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191,6
632,US-2020-135720,11/12/2020 0:00,13/12/2020 0:00,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,6
633,US-2020-135720,11/12/2020 0:00,13/12/2020 0:00,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768,6
637,US-2020-123470,15/8/2020 0:00,21/8/2020 0:00,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468,6
638,US-2020-123470,15/8/2020 0:00,21/8/2020 0:00,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328,6
639,CA-2020-115917,20/5/2020 0:00,25/5/2020 0:00,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792,6
640,CA-2020-115917,20/5/2020 0:00,25/5/2020 0:00,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128,6
641,CA-2020-147067,18/12/2020 0:00,22/12/2020 0:00,Standard Class,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,6
647,CA-2020-103947,1/4/2020 0:00,8/4/2020 0:00,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625,6
648,CA-2020-103947,1/4/2020 0:00,8/4/2020 0:00,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144,6
